Listing_ID,City,Locality,Price_INR,Area_sqft,BHK,Posted_Date,Status
420,Bengaluru,Indiranagar,64637252,4981,4,2026-07-02,Sold
421,Chennai,Adyar,15687842,1389,4,2026-07-04,Sold
422,Mumbai,Bandra,39890743,3100,5,2026-05-17,Available
423,Pune,Kharadi,26426915,3292,2,2026-05-14,Pending
424,Hyderabad,Jubilee Hills,12243722,1107,1,2026-06-09,Sold
425,Bengaluru,HSR Layout,50696660,3570,3,2026-04-27,Pending
426,Bengaluru,Electronic City,6110064,964,1,2026-07-05,Pending
427,Mumbai,Andheri,17372763,3704,5,2026-04-23,Available
428,Bengaluru,Whitefield,24230349,3684,1,2026-06-12,Sold
429,Pune,Baner,26841055,2294,1,2026-04-25,Pending
430,Hyderabad,Madhapur,13435396,3270,5,2026-06-09,Sold
431,Pune,Kharadi,13189696,1256,2,2026-06-16,Sold
432,Hyderabad,Miyapur,45703986,4467,3,2026-06-09,Sold
433,Hyderabad,Kukatpally,44760124,3770,2,2026-06-13,Available
434,Hyderabad,Miyapur,24712697,1676,1,2026-06-25,Pending
435,Pune,Baner,42339600,3035,5,2026-06-03,Sold
436,Pune,Wakad,11023882,1060,5,2026-04-29,Available
437,Hyderabad,Madhapur,9151743,2085,3,2026-06-30,Available
438,Pune,Kharadi,17775405,1892,2,2026-06-28,Sold
439,Mumbai,Andheri,15380963,1648,2,2026-06-30,Pending
440,Mumbai,Bandra,20940505,1822,2,2026-04-10,Pending
441,Pune,Baner,13217569,1095,2,2026-05-11,Sold
442,Mumbai,Thane,61371763,4741,5,2026-07-09,Sold
443,Hyderabad,Kondapur,17352674,2588,4,2026-05-26,Pending
444,Mumbai,Powai,14673097,1139,2,2026-04-26,Available
445,Mumbai,Bandra,12895757,1603,1,2026-05-01,Pending
446,Chennai,Anna Nagar,27501904,3039,4,2026-06-26,Sold
447,Pune,Baner,24036018,2811,3,2026-05-07,Available
448,Chennai,Adyar,21907130,1766,1,2026-06-25,Sold
449,Bengaluru,HSR Layout,4759388,883,5,2026-07-02,Sold
450,Pune,Wakad,34199949,2775,2,2026-05-12,Pending
451,Mumbai,Powai,24121747,2622,4,2026-06-19,Pending
452,Chennai,Velachery,47498618,4380,5,2026-05-27,Available
453,Mumbai,Bandra,9934641,2523,3,2026-04-30,Available
454,Bengaluru,Whitefield,16077021,2367,2,2026-06-19,Pending
455,Hyderabad,Banjara Hills,4380029,513,5,2026-05-22,Sold
456,Hyderabad,Miyapur,28357714,4321,3,2026-04-28,Sold
457,Pune,Baner,32418271,4513,1,2026-06-11,Pending
458,Mumbai,Thane,23481660,1875,5,2026-04-26,Pending
459,Bengaluru,Whitefield,22011159,2673,5,2026-05-02,Available
460,Hyderabad,Miyapur,14398405,1457,5,2026-04-16,Available
461,Bengaluru,Whitefield,36883731,2955,5,2026-04-23,Available
462,Hyderabad,Banjara Hills,30171411,3717,1,2026-05-22,Available
463,Hyderabad,Kukatpally,39731221,4644,5,2026-05-31,Sold
464,Hyderabad,Kondapur,12514701,1051,5,2026-04-13,Sold
465,Chennai,Adyar,56232844,3926,4,2026-05-07,Available
466,Mumbai,Andheri,34601520,2645,4,2026-05-28,Sold
467,Mumbai,Powai,12243188,1243,2,2026-05-01,Pending
468,Chennai,Adyar,45835154,4787,4,2026-06-11,Available
469,Mumbai,Thane,10890971,1089,1,2026-05-27,Pending
470,Chennai,OMR,16661372,2101,5,2026-06-27,Sold
471,Mumbai,Powai,13048537,1745,4,2026-04-15,Available
472,Bengaluru,Indiranagar,10060833,697,1,2026-04-16,Pending
473,Bengaluru,HSR Layout,10670412,1145,5,2026-05-15,Sold
474,Hyderabad,Kukatpally,21260541,2941,2,2026-05-08,Available
475,Bengaluru,Electronic City,19692576,1332,1,2026-06-18,Available
476,Pune,Hinjewadi,46862651,3776,5,2026-07-02,Pending
477,Hyderabad,Jubilee Hills,46066299,3302,5,2026-06-03,Sold
478,Pune,Hinjewadi,7947794,1741,4,2026-04-17,Available
479,Pune,Wakad,19196471,3115,5,2026-06-10,Sold
480,Mumbai,Thane,27171676,3550,1,2026-05-23,Pending
481,Bengaluru,Indiranagar,36004286,2825,5,2026-05-11,Pending
482,Mumbai,Bandra,4399247,671,3,2026-05-30,Available
483,Chennai,Anna Nagar,22872851,2322,4,2026-05-19,Sold
484,Bengaluru,Indiranagar,18526912,1978,1,2026-04-14,Pending
485,Pune,Baner,21661946,1813,4,2026-05-22,Sold
486,Pune,Hinjewadi,24496060,2254,3,2026-05-11,Pending
487,Mumbai,Bandra,8858242,1953,2,2026-06-04,Available
488,Bengaluru,Indiranagar,46340867,4493,4,2026-06-16,Available
489,Bengaluru,Indiranagar,36803807,4589,2,2026-05-01,Available
490,Bengaluru,Indiranagar,28652940,2108,1,2026-05-18,Pending
491,Pune,Kharadi,40578501,4434,2,2026-06-30,Pending
492,Chennai,OMR,48706977,3976,5,2026-07-02,Available
493,Mumbai,Andheri,69329045,4685,5,2026-06-15,Pending
494,Bengaluru,Whitefield,35444242,4484,2,2026-05-12,Pending
495,Chennai,Adyar,13354997,926,2,2026-05-07,Sold
496,Pune,Hinjewadi,47151867,4349,4,2026-05-06,Available
497,Bengaluru,Whitefield,20752980,1519,5,2026-06-22,Available
498,Hyderabad,Banjara Hills,48381272,4827,3,2026-04-21,Available
499,Mumbai,Bandra,16022579,1450,3,2026-05-31,Available
500,Hyderabad,Jubilee Hills,30223756,3492,3,2026-06-03,Sold
501,Hyderabad,Kukatpally,21144463,1454,4,2026-05-30,Sold
502,Mumbai,Powai,27646566,1995,4,2026-04-20,Sold
503,Hyderabad,Kondapur,17072351,1880,1,2026-06-14,Pending
504,Hyderabad,Jubilee Hills,25445419,3987,1,2026-04-28,Available
505,Hyderabad,Madhapur,19181353,1645,3,2026-04-16,Sold
506,Hyderabad,Madhapur,26176702,4075,1,2026-05-28,Sold
507,Hyderabad,Gachibowli,45030847,4227,3,2026-05-04,Pending
508,Pune,Hinjewadi,9344211,1600,4,2026-05-28,Available
509,Hyderabad,Madhapur,29826388,4280,3,2026-05-17,Available
510,Chennai,Anna Nagar,9474094,1206,3,2026-07-03,Pending
511,Hyderabad,Kukatpally,20852052,3200,1,2026-04-28,Available
512,Chennai,Anna Nagar,43873548,4789,5,2026-05-14,Available
513,Bengaluru,Whitefield,29352436,3816,1,2026-05-11,Sold
514,Chennai,Adyar,51517588,4626,2,2026-04-29,Available
515,Hyderabad,Kondapur,31850560,2418,1,2026-05-21,Sold
516,Chennai,Adyar,27314935,4656,4,2026-05-09,Sold
517,Mumbai,Thane,19216442,4130,4,2026-05-14,Available
518,Chennai,Adyar,48878713,4312,3,2026-05-26,Available
519,Chennai,OMR,23090089,4144,4,2026-04-13,Pending
520,Chennai,OMR,47059702,4842,3,2026-05-04,Pending
521,Chennai,Velachery,25802197,3593,3,2026-06-01,Sold
522,Pune,Hinjewadi,8821937,899,4,2026-06-22,Available
523,Pune,Wakad,30595531,2929,5,2026-05-09,Available
524,Pune,Kharadi,33052772,2942,2,2026-06-18,Available
525,Mumbai,Powai,6508642,1177,5,2026-05-18,Sold
526,Mumbai,Andheri,12622395,1720,1,2026-05-22,Available
527,Mumbai,Powai,27757869,4325,1,2026-06-14,Pending
528,Hyderabad,Madhapur,30213802,2687,5,2026-06-25,Sold
529,Chennai,Adyar,69023337,4726,2,2026-05-31,Pending
530,Bengaluru,Electronic City,23646300,3545,3,2026-05-30,Available
531,Hyderabad,Miyapur,30863493,4036,3,2026-04-18,Pending
532,Pune,Baner,24381722,3694,2,2026-06-23,Pending
533,Mumbai,Andheri,22215537,2041,4,2026-05-17,Sold
534,Bengaluru,HSR Layout,22080189,2586,3,2026-05-06,Available
535,Chennai,Adyar,11789149,1223,3,2026-04-30,Pending
536,Bengaluru,Indiranagar,19903102,1351,5,2026-05-08,Sold
537,Hyderabad,Kukatpally,24227508,2245,4,2026-05-23,Sold
538,Chennai,Adyar,11469671,2390,2,2026-06-16,Pending
539,Bengaluru,HSR Layout,31277318,3122,4,2026-05-26,Available
540,Bengaluru,Whitefield,22349247,2023,5,2026-05-16,Available
541,Pune,Hinjewadi,18534150,2234,4,2026-04-12,Available
542,Mumbai,Powai,45760987,3381,5,2026-05-01,Sold
543,Hyderabad,Gachibowli,48885754,3727,3,2026-04-21,Pending
544,Pune,Kharadi,18607779,2001,5,2026-06-14,Pending
545,Mumbai,Thane,45799638,3429,3,2026-05-24,Pending
546,Pune,Hinjewadi,2908724,511,1,2026-06-28,Available
547,Chennai,Velachery,9259651,1453,3,2026-06-04,Pending
548,Hyderabad,Miyapur,37524194,4048,3,2026-04-14,Sold
549,Bengaluru,Indiranagar,31374780,3077,2,2026-06-12,Sold
550,Mumbai,Andheri,8483439,1176,5,2026-05-21,Pending
551,Chennai,Anna Nagar,49232947,4868,5,2026-05-16,Sold
552,Hyderabad,Madhapur,27918677,3196,3,2026-04-17,Pending
553,Hyderabad,Gachibowli,12952588,2830,1,2026-04-30,Sold
554,Hyderabad,Jubilee Hills,33525298,4169,1,2026-06-11,Available
555,Bengaluru,HSR Layout,10638926,1313,2,2026-05-06,Pending
556,Pune,Wakad,33927886,4480,4,2026-05-31,Sold
557,Bengaluru,Indiranagar,44797054,3992,2,2026-05-18,Available
558,Pune,Wakad,39956642,4151,3,2026-06-09,Sold
559,Pune,Kharadi,11205266,1209,4,2026-04-17,Pending
560,Chennai,Velachery,29521522,3908,5,2026-06-25,Sold
561,Mumbai,Thane,51121490,4648,5,2026-04-17,Sold
562,Mumbai,Thane,28665013,4763,5,2026-06-16,Pending
563,Hyderabad,Madhapur,18993466,4452,5,2026-06-01,Sold
564,Bengaluru,Whitefield,29046863,2154,4,2026-06-01,Sold
565,Pune,Wakad,49545467,4223,5,2026-05-19,Sold
566,Chennai,OMR,13950843,3219,4,2026-06-08,Available
567,Hyderabad,Miyapur,7692770,1230,3,2026-04-17,Sold
568,Chennai,Velachery,13961874,1356,5,2026-06-11,Pending
569,Hyderabad,Kukatpally,18506804,1404,2,2026-04-20,Available
570,Pune,Wakad,42373135,3501,4,2026-05-03,Sold
571,Bengaluru,Whitefield,48488426,4915,4,2026-05-02,Pending
572,Chennai,Anna Nagar,7526077,1398,3,2026-05-13,Pending
573,Mumbai,Andheri,21735459,2360,3,2026-04-21,Sold
574,Mumbai,Bandra,25475316,4958,1,2026-05-15,Available
575,Mumbai,Powai,26039900,3012,2,2026-06-22,Available
576,Bengaluru,Whitefield,38257578,2842,5,2026-05-21,Pending
577,Bengaluru,Whitefield,19208684,1503,4,2026-05-07,Sold
578,Hyderabad,Madhapur,18136310,1174,4,2026-05-30,Pending
579,Hyderabad,Gachibowli,16611537,1204,1,2026-05-20,Pending
580,Mumbai,Andheri,10951240,926,2,2026-06-02,Available
581,Mumbai,Bandra,23557361,1662,4,2026-06-27,Pending
582,Hyderabad,Gachibowli,5883224,841,2,2026-06-04,Available
583,Pune,Baner,57474385,4878,3,2026-05-08,Pending
584,Bengaluru,Indiranagar,22703990,3662,2,2026-05-24,Available
585,Chennai,Velachery,27461619,4024,4,2026-06-29,Available
586,Bengaluru,Indiranagar,7295256,1178,1,2026-05-13,Available
587,Hyderabad,Gachibowli,15125767,1652,4,2026-04-19,Available
588,Chennai,Anna Nagar,27681160,1903,1,2026-04-10,Available
589,Hyderabad,Gachibowli,13256780,1240,5,2026-06-07,Available
590,Bengaluru,Indiranagar,8032530,689,5,2026-07-08,Pending
591,Chennai,Adyar,49548323,3705,5,2026-04-11,Available
592,Chennai,Anna Nagar,7650360,844,3,2026-06-10,Sold
593,Chennai,OMR,34324339,2421,5,2026-05-26,Available
594,Hyderabad,Madhapur,14045004,1602,5,2026-04-28,Pending
595,Hyderabad,Kondapur,13305766,2797,5,2026-06-27,Pending
596,Bengaluru,Electronic City,5818754,827,1,2026-04-30,Available
597,Hyderabad,Kondapur,8210767,1959,3,2026-06-10,Sold
598,Chennai,Velachery,36299970,4100,4,2026-04-15,Sold
599,Pune,Hinjewadi,32672967,3709,5,2026-06-11,Available
600,Hyderabad,Gachibowli,5129189,692,1,2026-07-05,Available
601,Chennai,Adyar,29071173,2661,1,2026-04-21,Pending
602,Mumbai,Bandra,32627200,4112,2,2026-05-17,Pending
603,Hyderabad,Kukatpally,50314141,3973,5,2026-06-24,Available
604,Bengaluru,HSR Layout,43246891,4607,1,2026-06-08,Available
605,Chennai,OMR,18176628,1341,1,2026-05-02,Sold
606,Bengaluru,HSR Layout,53170268,4721,4,2026-06-14,Available
607,Pune,Baner,24615501,4128,1,2026-06-20,Available
608,Pune,Hinjewadi,55793408,3766,2,2026-06-21,Available
609,Pune,Baner,40625422,4270,1,2026-04-13,Pending
610,Pune,Wakad,60614683,4333,2,2026-06-05,Sold
611,Bengaluru,Whitefield,63722245,4831,1,2026-06-25,Available
612,Chennai,Velachery,18987409,2542,5,2026-05-14,Pending
613,Bengaluru,HSR Layout,31423826,3351,1,2026-05-01,Sold
614,Bengaluru,HSR Layout,40394983,3884,3,2026-05-13,Sold
615,Chennai,Anna Nagar,19062683,2628,1,2026-07-05,Pending
616,Chennai,Velachery,4126190,893,4,2026-05-09,Sold
617,Bengaluru,HSR Layout,52891194,4262,2,2026-05-06,Pending
618,Pune,Kharadi,37354244,3677,4,2026-06-29,Sold
619,Chennai,Anna Nagar,25470254,2403,4,2026-06-27,Available
620,Mumbai,Bandra,30869347,3583,2,2026-06-26,Sold
621,Bengaluru,Whitefield,6073415,776,1,2026-04-13,Available
622,Hyderabad,Miyapur,29947546,3297,2,2026-05-27,Available
623,Chennai,OMR,5587081,1238,4,2026-04-30,Available
624,Bengaluru,Indiranagar,7032385,1065,5,2026-06-01,Sold
625,Chennai,Adyar,11679970,2151,3,2026-05-30,Pending
626,Chennai,Velachery,16012246,1321,5,2026-06-27,Available
627,Mumbai,Thane,13033734,2092,4,2026-05-14,Available
628,Pune,Baner,25518156,3626,5,2026-04-23,Available
629,Mumbai,Powai,14761780,2231,2,2026-06-15,Pending
630,Mumbai,Bandra,26797316,2337,5,2026-07-08,Pending
631,Mumbai,Powai,39809943,4651,3,2026-07-04,Available
632,Chennai,Adyar,27855996,3087,4,2026-05-24,Sold
633,Mumbai,Bandra,41389229,4949,2,2026-04-12,Sold
634,Chennai,Anna Nagar,13759917,2193,3,2026-07-05,Sold
635,Pune,Baner,28362785,3772,2,2026-07-09,Sold
636,Mumbai,Andheri,22071342,1904,2,2026-06-15,Sold
637,Chennai,OMR,17640887,1448,2,2026-05-26,Available
638,Mumbai,Thane,12618292,2598,1,2026-04-24,Pending
639,Bengaluru,Electronic City,8276078,1561,4,2026-06-10,Pending
640,Pune,Kharadi,36976301,4086,3,2026-06-03,Sold
641,Chennai,Anna Nagar,6393148,742,5,2026-05-21,Sold
642,Mumbai,Bandra,25403047,2036,4,2026-06-12,Available
643,Hyderabad,Gachibowli,6777486,613,2,2026-05-04,Available
644,Bengaluru,Indiranagar,26327434,3433,1,2026-04-29,Pending
645,Pune,Wakad,9361571,601,4,2026-04-26,Available
646,Chennai,OMR,28248236,2323,5,2026-04-28,Sold
647,Hyderabad,Jubilee Hills,46612674,3553,2,2026-06-02,Pending
648,Chennai,Adyar,8895195,585,3,2026-07-08,Sold
649,Hyderabad,Banjara Hills,13816517,1021,4,2026-05-15,Available
650,Chennai,OMR,24681980,3515,5,2026-05-28,Available
651,Hyderabad,Gachibowli,26980635,2950,1,2026-06-14,Sold
652,Bengaluru,Electronic City,52560567,4987,3,2026-04-20,Sold
653,Chennai,Anna Nagar,13515186,3278,3,2026-06-14,Available
654,Chennai,Velachery,14986421,3188,5,2026-05-27,Pending
655,Mumbai,Thane,27595211,2589,3,2026-05-07,Sold
656,Pune,Wakad,51953883,4121,3,2026-07-09,Available
657,Hyderabad,Kondapur,15669691,1821,1,2026-07-01,Available
658,Bengaluru,HSR Layout,12791781,2512,4,2026-06-17,Available
659,Chennai,OMR,14925994,3040,4,2026-06-17,Pending
660,Mumbai,Bandra,11830985,1387,5,2026-05-23,Pending
661,Chennai,Adyar,26882866,2552,1,2026-06-26,Available
662,Bengaluru,Electronic City,34529166,3382,4,2026-04-30,Sold
663,Bengaluru,HSR Layout,24815027,3177,1,2026-05-29,Available
664,Chennai,Adyar,18932161,1443,1,2026-05-15,Pending
665,Chennai,OMR,32020269,2218,5,2026-05-02,Pending
666,Hyderabad,Madhapur,30014732,4877,3,2026-04-14,Sold
667,Chennai,Velachery,10007743,790,3,2026-05-25,Sold
668,Bengaluru,Indiranagar,15319806,1127,1,2026-06-10,Pending
669,Bengaluru,HSR Layout,24854060,4511,1,2026-07-01,Available
670,Bengaluru,Indiranagar,33091404,3343,5,2026-06-22,Pending
671,Hyderabad,Miyapur,9591793,665,5,2026-07-04,Pending
672,Bengaluru,Electronic City,62820793,4194,2,2026-05-28,Pending
673,Mumbai,Bandra,11701110,1014,4,2026-06-26,Pending
674,Pune,Kharadi,17304525,2687,2,2026-07-06,Pending
675,Chennai,OMR,11331795,2265,4,2026-04-19,Sold
676,Mumbai,Powai,57178333,4184,2,2026-07-02,Pending
677,Mumbai,Thane,47029018,3291,4,2026-05-03,Sold
678,Mumbai,Bandra,8412714,776,4,2026-07-07,Pending
679,Mumbai,Thane,58700132,3999,3,2026-06-23,Available
680,Chennai,Adyar,18126122,2066,5,2026-06-05,Pending
681,Mumbai,Powai,35975846,2584,4,2026-06-20,Sold
682,Pune,Kharadi,28620256,2121,2,2026-06-25,Sold
683,Hyderabad,Kondapur,6762634,719,2,2026-06-11,Sold
684,Hyderabad,Jubilee Hills,51788396,3957,4,2026-04-18,Sold
685,Hyderabad,Jubilee Hills,14504738,1695,1,2026-06-25,Available
686,Bengaluru,Electronic City,11058881,948,1,2026-04-17,Pending
687,Hyderabad,Miyapur,33751136,3738,3,2026-06-09,Available
688,Mumbai,Powai,44987602,3136,3,2026-05-10,Available
689,Mumbai,Bandra,8741563,1903,3,2026-05-08,Available
690,Mumbai,Bandra,26946284,2890,1,2026-04-28,Pending
691,Mumbai,Bandra,8928539,957,3,2026-05-28,Pending
692,Hyderabad,Banjara Hills,12523738,1166,1,2026-06-01,Sold
693,Pune,Wakad,66605208,4733,5,2026-05-03,Pending
694,Mumbai,Powai,17571188,1534,1,2026-05-03,Sold
695,Chennai,Anna Nagar,46636747,4262,1,2026-05-12,Available
696,Hyderabad,Madhapur,29940694,3881,3,2026-05-13,Sold
697,Bengaluru,Indiranagar,62094667,4460,3,2026-06-11,Pending
698,Chennai,Adyar,22449113,4513,4,2026-07-01,Pending
699,Hyderabad,Banjara Hills,20357250,1972,2,2026-06-21,Sold
700,Chennai,OMR,28022861,1999,2,2026-06-23,Sold
701,Bengaluru,Indiranagar,33114167,2719,2,2026-05-27,Sold
702,Hyderabad,Kondapur,33290149,4017,5,2026-05-14,Sold
703,Mumbai,Bandra,9886969,770,5,2026-07-03,Available
704,Pune,Wakad,17920555,1649,3,2026-06-25,Available
705,Bengaluru,Whitefield,9255554,1034,4,2026-05-17,Available
706,Hyderabad,Gachibowli,19612298,2545,1,2026-06-17,Pending
707,Chennai,Adyar,8958918,888,2,2026-06-28,Pending
708,Chennai,Adyar,62160055,4919,4,2026-06-29,Sold
709,Chennai,OMR,10034688,880,2,2026-07-01,Pending
710,Hyderabad,Banjara Hills,14107504,3351,1,2026-04-20,Sold
711,Bengaluru,Whitefield,7179574,851,1,2026-05-29,Available
712,Chennai,OMR,17134607,1297,1,2026-06-04,Pending
713,Chennai,Anna Nagar,42668889,3951,1,2026-07-02,Pending
714,Chennai,OMR,30304122,2051,5,2026-06-13,Pending
715,Chennai,Velachery,9784760,1040,3,2026-06-01,Available
716,Bengaluru,Indiranagar,36816971,3280,1,2026-07-07,Available
717,Mumbai,Bandra,15532417,2433,1,2026-05-28,Pending
718,Bengaluru,Whitefield,20088986,4701,1,2026-06-01,Pending
719,Chennai,Velachery,10884774,2049,4,2026-05-20,Available
720,Chennai,Velachery,20642518,3878,4,2026-05-19,Sold
721,Bengaluru,Indiranagar,49963246,4908,5,2026-06-27,Pending
722,Chennai,Anna Nagar,21675942,3652,5,2026-05-21,Sold
723,Mumbai,Andheri,31751511,3039,1,2026-04-26,Sold
724,Bengaluru,Whitefield,4934863,549,2,2026-05-13,Available
725,Mumbai,Thane,9571207,1466,1,2026-05-22,Available
726,Hyderabad,Miyapur,19111690,3481,2,2026-05-28,Pending
727,Hyderabad,Banjara Hills,35900394,2988,2,2026-05-31,Sold
728,Pune,Baner,13892867,1775,5,2026-06-25,Available
729,Bengaluru,Whitefield,3236078,634,3,2026-05-14,Pending
730,Chennai,Anna Nagar,9582179,1323,5,2026-06-12,Sold
731,Pune,Baner,16551333,1246,2,2026-05-29,Available
732,Hyderabad,Kondapur,2994881,510,1,2026-05-08,Sold
733,Hyderabad,Kukatpally,11666632,2007,4,2026-05-01,Available
734,Chennai,Velachery,21011068,1553,4,2026-06-27,Pending
735,Pune,Kharadi,39208091,3274,2,2026-05-22,Sold
736,Bengaluru,Indiranagar,7433230,735,1,2026-04-13,Sold
737,Hyderabad,Kondapur,19759496,2738,4,2026-05-25,Sold
738,Pune,Wakad,29545216,3474,3,2026-05-21,Sold
739,Mumbai,Andheri,3912089,558,4,2026-06-01,Pending
740,Chennai,Velachery,14493304,3000,4,2026-05-13,Pending
741,Mumbai,Andheri,14292833,1658,5,2026-04-13,Sold
742,Chennai,Adyar,41878158,3890,4,2026-04-12,Sold
743,Chennai,OMR,39472906,3863,2,2026-05-15,Available
744,Mumbai,Powai,23088978,3818,3,2026-05-05,Pending
745,Chennai,OMR,38026531,4976,1,2026-04-15,Pending
746,Pune,Wakad,7590615,1854,5,2026-05-26,Sold
747,Hyderabad,Gachibowli,69150252,4753,1,2026-06-25,Available
748,Chennai,Anna Nagar,37335825,3018,5,2026-07-08,Available
749,Pune,Kharadi,51450843,3612,4,2026-04-17,Sold
750,Chennai,Velachery,16194782,1860,3,2026-06-14,Sold
751,Bengaluru,Indiranagar,6796387,792,1,2026-07-08,Available
752,Bengaluru,HSR Layout,20177090,2681,1,2026-04-11,Pending
753,Hyderabad,Kukatpally,39023429,3818,5,2026-04-26,Pending
754,Hyderabad,Gachibowli,12507348,1510,1,2026-04-15,Pending
755,Pune,Kharadi,31815575,3265,3,2026-04-22,Available
756,Hyderabad,Jubilee Hills,56222550,4298,2,2026-06-16,Available
757,Chennai,Velachery,45588176,3317,4,2026-05-18,Pending
758,Mumbai,Powai,3479662,633,1,2026-05-07,Sold
759,Pune,Hinjewadi,38818449,2901,1,2026-06-10,Pending
760,Mumbai,Andheri,14088900,1543,5,2026-06-15,Sold
761,Hyderabad,Banjara Hills,7146098,1591,4,2026-06-02,Pending
762,Bengaluru,Whitefield,17596469,2531,2,2026-06-24,Pending
763,Hyderabad,Miyapur,28038613,3860,3,2026-05-20,Sold
764,Mumbai,Powai,41055040,3540,4,2026-06-16,Available
765,Pune,Wakad,64091796,4976,4,2026-06-16,Available
766,Mumbai,Thane,64909000,4466,4,2026-05-15,Sold
767,Chennai,Anna Nagar,64555294,4522,4,2026-04-20,Available
768,Chennai,OMR,13662027,3108,1,2026-05-06,Available
769,Bengaluru,Indiranagar,62259063,4658,2,2026-04-15,Pending
770,Mumbai,Bandra,11250008,1697,4,2026-05-05,Sold
771,Pune,Wakad,13746317,2823,2,2026-06-21,Available
772,Bengaluru,HSR Layout,28045249,4670,3,2026-06-17,Sold
773,Bengaluru,Whitefield,5777823,850,4,2026-05-22,Sold
774,Pune,Baner,9621327,1119,5,2026-05-01,Available
775,Mumbai,Andheri,29334613,4753,4,2026-06-06,Pending
776,Chennai,Anna Nagar,13727987,3058,1,2026-05-03,Available
777,Hyderabad,Jubilee Hills,22319732,1613,5,2026-07-06,Available
778,Chennai,Adyar,8894590,1064,2,2026-06-26,Available
779,Pune,Baner,14789236,3733,4,2026-05-23,Available
780,Bengaluru,Electronic City,23058580,2033,4,2026-04-25,Pending
781,Chennai,Anna Nagar,8363472,1250,2,2026-06-11,Sold
782,Mumbai,Thane,21056932,3289,2,2026-05-04,Pending
783,Pune,Baner,40041940,4877,4,2026-04-22,Pending
784,Chennai,Anna Nagar,60147160,4666,4,2026-05-09,Sold
785,Chennai,Adyar,43743359,4733,4,2026-06-27,Sold
786,Chennai,Anna Nagar,56280586,4269,1,2026-06-20,Pending
787,Chennai,Adyar,47128331,4871,3,2026-06-18,Available
788,Mumbai,Bandra,33403762,3723,4,2026-05-12,Sold
789,Bengaluru,Indiranagar,40446546,4493,1,2026-05-14,Pending
790,Mumbai,Thane,39389721,3894,3,2026-04-12,Available
791,Pune,Hinjewadi,18568857,2320,1,2026-05-04,Sold
792,Pune,Wakad,39147299,3920,5,2026-05-09,Sold
793,Bengaluru,Whitefield,13123761,884,5,2026-07-04,Available
794,Chennai,OMR,58698629,4457,2,2026-04-29,Available
795,Bengaluru,Indiranagar,13276889,1936,1,2026-04-17,Pending
796,Hyderabad,Kondapur,57695952,4045,1,2026-04-22,Pending
797,Mumbai,Bandra,24435789,1911,2,2026-05-08,Pending
798,Bengaluru,Electronic City,12660817,2410,2,2026-04-11,Pending
799,Bengaluru,HSR Layout,14558122,1152,1,2026-06-06,Available
800,Hyderabad,Kondapur,13884366,3059,4,2026-05-17,Sold
801,Mumbai,Bandra,19942794,4992,3,2026-06-14,Pending
802,Hyderabad,Miyapur,20185290,3187,1,2026-05-31,Available
803,Pune,Wakad,35266905,3313,3,2026-06-22,Sold
804,Hyderabad,Kukatpally,34195703,2329,5,2026-05-16,Available
805,Pune,Kharadi,50721707,4812,3,2026-05-01,Available
806,Pune,Baner,42656740,4750,3,2026-05-11,Sold
807,Bengaluru,Whitefield,9180828,1900,5,2026-07-08,Pending
808,Mumbai,Andheri,6991321,670,4,2026-06-03,Sold
809,Mumbai,Thane,8647554,544,4,2026-04-23,Pending
810,Hyderabad,Miyapur,6671829,1692,2,2026-05-29,Sold
811,Mumbai,Bandra,19370369,1403,4,2026-06-23,Available
812,Hyderabad,Madhapur,14577826,1170,1,2026-05-30,Pending
