Place_ID,Category,Name,City,Locality,Latitude,Longitude,Distance_km,Rating
333,Airport,Bus Stop_333,Chennai,Velachery,18.969137,77.827538,1.16,3.1
334,Restaurant,Mall_334,Pune,Hinjewadi,14.457046,75.344832,6.65,4.6
335,Bus Stop,Metro_335,Hyderabad,Kondapur,13.654708,78.242339,9.2,4.6
336,Mall,Park_336,Chennai,Anna Nagar,14.272929,75.424302,1.94,3.4
337,Bus Stop,Mall_337,Mumbai,Andheri,17.682247,78.100231,6.23,3.6
338,Hospital,School_338,Hyderabad,Kukatpally,15.494024,76.581682,5.8,4.5
339,Metro,College_339,Pune,Baner,15.046981,77.189798,8.04,4.2
340,Park,Hospital_340,Bengaluru,Electronic City,13.286701,79.262765,3.8,4.2
341,Park,Airport_341,Hyderabad,Kondapur,13.890337,79.072604,0.34,4.7
342,Airport,Restaurant_342,Chennai,Anna Nagar,12.961398,74.922423,5.22,4.6
343,Restaurant,Mall_343,Hyderabad,Kondapur,15.932355,75.804444,1.39,4.4
344,Metro,Restaurant_344,Mumbai,Andheri,12.404763,77.320951,5.33,3.3
345,College,Mall_345,Hyderabad,Miyapur,14.123883,76.661307,2.07,4.0
346,School,Park_346,Hyderabad,Jubilee Hills,17.352052,74.696131,9.34,3.8
347,Restaurant,School_347,Mumbai,Thane,17.705076,78.646024,6.1,3.0
348,Bus Stop,Airport_348,Mumbai,Thane,14.873451,76.524771,9.47,3.0
349,Bus Stop,Park_349,Mumbai,Powai,18.676027,78.729652,2.73,3.5
350,Hospital,College_350,Mumbai,Andheri,15.588303,79.911257,4.9,4.8
351,Hospital,Airport_351,Bengaluru,Indiranagar,15.883905,76.762671,6.52,4.6
352,Airport,Restaurant_352,Pune,Kharadi,12.050443,76.620338,3.97,3.9
353,Park,College_353,Chennai,Anna Nagar,14.263515,72.912448,6.77,4.8
354,Mall,Hospital_354,Bengaluru,HSR Layout,15.110315,72.933709,7.27,3.9
355,Restaurant,Airport_355,Pune,Baner,12.054986,75.271392,9.67,4.5
356,Restaurant,Park_356,Hyderabad,Kondapur,14.872992,76.986328,2.62,4.2
357,Bus Stop,Metro_357,Chennai,Adyar,16.908375,73.701578,7.76,4.8
358,Airport,Restaurant_358,Mumbai,Andheri,16.773671,75.050604,2.73,4.3
359,Hospital,School_359,Mumbai,Bandra,13.481335,78.582866,0.33,4.1
360,Hospital,Mall_360,Pune,Hinjewadi,15.421568,76.354259,9.52,4.7
361,Metro,Restaurant_361,Pune,Wakad,16.27059,73.872759,5.16,3.4
362,Metro,School_362,Hyderabad,Miyapur,14.574563,76.112852,6.06,4.6
363,Metro,Metro_363,Bengaluru,Electronic City,16.80495,78.352319,3.1,3.3
364,Hospital,Metro_364,Chennai,Velachery,15.705016,76.848586,8.76,3.6
365,Airport,Metro_365,Mumbai,Powai,13.260735,79.496749,9.25,3.9
366,Metro,Hospital_366,Hyderabad,Kondapur,12.708956,74.516539,8.03,3.6
367,Metro,College_367,Hyderabad,Jubilee Hills,12.281692,79.416762,6.44,4.6
368,Mall,Airport_368,Hyderabad,Madhapur,17.063091,78.032648,3.11,4.5
369,Airport,College_369,Mumbai,Powai,16.792539,75.605148,7.17,4.6
370,Park,Restaurant_370,Chennai,OMR,15.283099,72.707624,6.07,3.7
371,School,Restaurant_371,Bengaluru,Indiranagar,15.567916,77.698158,4.24,4.8
372,College,Metro_372,Pune,Baner,16.999949,75.768853,2.39,3.7
373,College,Restaurant_373,Pune,Hinjewadi,14.473029,74.794022,9.83,3.6
374,Restaurant,Bus Stop_374,Bengaluru,Whitefield,18.991244,76.27898,8.78,3.5
375,Hospital,College_375,Hyderabad,Kondapur,13.782043,74.937706,4.55,3.5
376,Airport,Metro_376,Bengaluru,Electronic City,16.688399,78.743382,4.14,4.7
377,Airport,School_377,Chennai,Adyar,17.769661,76.358257,0.7,3.5
378,College,Metro_378,Bengaluru,Whitefield,16.476054,73.83635,3.31,4.6
379,Metro,Bus Stop_379,Bengaluru,Whitefield,18.426969,72.84106,5.01,4.9
380,Mall,Mall_380,Chennai,OMR,13.559166,77.043709,3.52,5.0
381,Mall,Airport_381,Hyderabad,Gachibowli,13.261741,75.698394,4.19,4.9
382,Restaurant,Bus Stop_382,Chennai,Velachery,17.458848,72.032169,7.49,3.7
383,College,School_383,Hyderabad,Jubilee Hills,12.24681,78.647058,5.29,4.7
384,Metro,Restaurant_384,Mumbai,Powai,14.726211,79.02055,7.77,4.9
385,Mall,Airport_385,Hyderabad,Gachibowli,13.219609,79.982578,9.81,3.4
386,Hospital,School_386,Mumbai,Bandra,17.160387,76.58595,2.14,4.4
387,Mall,College_387,Pune,Kharadi,13.882821,73.188492,3.09,4.8
388,Park,Mall_388,Pune,Wakad,12.514604,79.940574,8.58,3.3
389,Restaurant,College_389,Chennai,Anna Nagar,12.134079,78.698211,5.66,3.2
390,Airport,Hospital_390,Chennai,Velachery,16.21634,78.471176,2.08,4.7
391,Metro,Restaurant_391,Mumbai,Andheri,16.019186,77.386852,7.82,4.4
392,Restaurant,School_392,Bengaluru,Indiranagar,13.692516,73.175653,0.36,3.2
393,School,Park_393,Pune,Hinjewadi,18.5463,75.368613,7.62,3.4
394,College,School_394,Pune,Baner,17.470208,73.769169,4.53,3.7
395,Restaurant,Airport_395,Hyderabad,Jubilee Hills,17.838563,74.38974,3.95,3.3
396,Bus Stop,Airport_396,Hyderabad,Jubilee Hills,13.052032,78.231976,3.92,4.9
397,Park,Restaurant_397,Mumbai,Powai,17.042468,73.143048,8.95,3.4
398,College,Airport_398,Chennai,Velachery,18.630909,75.753048,2.65,3.3
399,Park,Hospital_399,Mumbai,Bandra,16.016744,78.905171,9.54,4.2
400,Airport,College_400,Hyderabad,Kondapur,12.959171,76.097392,0.78,3.8
401,Park,Bus Stop_401,Mumbai,Bandra,13.726766,79.789506,0.22,4.2
402,School,Restaurant_402,Hyderabad,Gachibowli,13.563432,79.019767,1.34,4.0
403,College,Mall_403,Mumbai,Thane,16.839491,72.962802,6.03,3.2
404,Mall,Restaurant_404,Bengaluru,HSR Layout,16.369018,78.86224,9.82,4.7
405,Airport,College_405,Bengaluru,HSR Layout,12.257441,72.807165,9.64,4.2
406,Park,Airport_406,Bengaluru,Whitefield,16.748264,75.708923,5.38,4.0
407,Hospital,School_407,Mumbai,Powai,12.915319,72.232873,0.36,4.8
408,College,College_408,Chennai,Anna Nagar,13.121368,74.919948,5.59,4.8
409,Mall,Metro_409,Mumbai,Powai,12.221646,72.428378,0.96,3.1
410,Hospital,Park_410,Mumbai,Powai,14.680989,76.163744,4.69,4.6
411,Mall,Metro_411,Chennai,Velachery,12.052274,72.508872,7.7,3.2
412,Restaurant,Mall_412,Pune,Baner,14.248596,79.250579,1.69,3.6
413,Mall,Restaurant_413,Chennai,Adyar,18.801011,74.137041,5.88,3.1
414,Restaurant,Hospital_414,Mumbai,Bandra,15.977432,76.089066,6.57,3.3
415,College,Bus Stop_415,Bengaluru,Electronic City,13.108219,79.873873,5.5,4.8
416,Hospital,Airport_416,Hyderabad,Gachibowli,15.742705,75.978788,2.98,4.1
417,Mall,School_417,Hyderabad,Kukatpally,17.983557,78.926929,7.89,4.1
418,Airport,Metro_418,Pune,Hinjewadi,18.290368,74.911042,9.48,4.4
419,Airport,Bus Stop_419,Pune,Baner,14.278004,78.870705,3.72,3.1
420,Metro,School_420,Bengaluru,Indiranagar,13.941147,76.203335,9.77,4.1
421,Airport,Metro_421,Chennai,Adyar,16.987966,74.61464,9.28,3.6
422,Park,Hospital_422,Mumbai,Bandra,12.842946,79.165493,4.87,3.7
423,Hospital,Airport_423,Pune,Kharadi,17.597878,78.675385,4.81,4.9
424,College,Metro_424,Hyderabad,Jubilee Hills,17.417983,78.913818,8.4,3.0
425,Park,Park_425,Bengaluru,HSR Layout,13.882948,74.508222,0.51,3.1
426,Hospital,Restaurant_426,Bengaluru,Electronic City,15.406956,76.184073,5.02,3.2
427,Restaurant,Mall_427,Mumbai,Andheri,14.942268,76.043098,5.45,3.3
428,Hospital,Mall_428,Bengaluru,Whitefield,13.558519,79.732917,1.31,4.6
429,Mall,Park_429,Pune,Baner,13.215854,77.518706,4.99,3.1
430,Hospital,Restaurant_430,Hyderabad,Madhapur,16.752164,78.718103,8.44,3.2
431,Metro,Hospital_431,Pune,Kharadi,17.276262,77.420966,7.82,3.9
432,Bus Stop,Park_432,Hyderabad,Miyapur,12.683584,72.738735,8.31,4.0
433,Hospital,Mall_433,Hyderabad,Kukatpally,15.045768,75.763663,3.63,4.9
434,Restaurant,School_434,Hyderabad,Miyapur,13.901312,76.088771,6.51,3.2
435,Restaurant,Restaurant_435,Pune,Baner,13.268545,78.219539,8.97,3.0
436,Metro,Mall_436,Pune,Wakad,13.847801,72.601369,0.83,4.4
437,College,Hospital_437,Hyderabad,Madhapur,16.877812,73.701016,8.96,4.1
438,Park,Restaurant_438,Pune,Kharadi,12.863735,77.767354,3.59,5.0
439,Metro,Park_439,Mumbai,Andheri,17.70792,78.638591,9.11,4.4
440,College,College_440,Mumbai,Bandra,18.263749,74.908571,6.74,3.6
441,Airport,Metro_441,Pune,Baner,18.192025,74.434878,7.38,4.3
442,Park,Bus Stop_442,Mumbai,Thane,13.51027,74.08853,2.14,3.9
443,School,Hospital_443,Hyderabad,Kondapur,12.229287,78.390561,0.97,4.4
444,Airport,Mall_444,Mumbai,Powai,18.703074,77.426704,1.36,3.7
445,School,Restaurant_445,Mumbai,Bandra,18.409447,72.64055,3.93,5.0
446,Park,Bus Stop_446,Chennai,Anna Nagar,18.803856,79.126634,3.33,3.3
447,Mall,Mall_447,Pune,Baner,18.293923,77.091998,5.07,3.0
448,Hospital,College_448,Chennai,Adyar,14.311874,72.726981,0.56,4.9
449,Restaurant,Mall_449,Bengaluru,HSR Layout,14.968597,78.351723,5.95,4.0
450,College,School_450,Pune,Wakad,17.637481,75.661991,5.21,4.6
451,Park,Bus Stop_451,Mumbai,Powai,14.004142,73.72083,5.27,3.2
452,College,College_452,Chennai,Velachery,15.070164,74.897674,1.4,4.3
453,School,Hospital_453,Mumbai,Bandra,14.296421,72.190939,2.9,3.8
454,Metro,Hospital_454,Bengaluru,Whitefield,13.747436,72.592765,3.87,4.6
455,Mall,Hospital_455,Hyderabad,Banjara Hills,17.589105,74.692215,1.63,4.5
456,Restaurant,Metro_456,Hyderabad,Miyapur,17.352266,77.74957,6.55,4.9
457,Metro,Hospital_457,Pune,Baner,15.831066,75.311044,5.21,4.5
458,Metro,Metro_458,Mumbai,Thane,16.572048,74.767841,5.85,4.2
459,Park,Bus Stop_459,Bengaluru,Whitefield,18.531009,79.995983,7.26,3.2
460,Hospital,Bus Stop_460,Hyderabad,Miyapur,15.688073,78.441172,0.7,3.2
461,Hospital,Hospital_461,Bengaluru,Whitefield,14.266368,73.917567,5.94,4.1
462,Bus Stop,Hospital_462,Hyderabad,Banjara Hills,15.777062,74.863615,8.28,3.3
463,Hospital,School_463,Hyderabad,Kukatpally,17.686288,77.891282,8.79,5.0
464,Metro,Airport_464,Hyderabad,Kondapur,17.893159,72.228346,9.69,3.5
465,School,Park_465,Chennai,Adyar,12.873079,72.597066,2.13,4.7
466,Airport,School_466,Mumbai,Andheri,13.033979,78.977587,5.53,3.3
467,Hospital,College_467,Mumbai,Powai,17.002539,78.828017,7.61,3.7
468,College,Hospital_468,Chennai,Adyar,13.347545,79.031189,4.59,4.9
469,Airport,School_469,Mumbai,Thane,15.633719,73.342425,9.85,3.2
470,Metro,Hospital_470,Chennai,OMR,17.642047,72.404684,7.25,4.9
471,School,College_471,Mumbai,Powai,16.870841,79.820103,1.15,4.2
472,Restaurant,Mall_472,Bengaluru,Indiranagar,13.764938,73.561972,7.48,4.2
473,College,Bus Stop_473,Bengaluru,HSR Layout,15.159981,72.997608,2.38,3.7
474,Bus Stop,Park_474,Hyderabad,Kukatpally,12.05512,77.481491,6.55,4.3
475,Restaurant,College_475,Bengaluru,Electronic City,15.909645,79.310794,0.14,3.1
476,Mall,School_476,Pune,Hinjewadi,14.338193,73.848152,3.28,4.5
477,Bus Stop,College_477,Hyderabad,Jubilee Hills,16.940185,74.539909,1.63,5.0
478,Metro,Mall_478,Pune,Hinjewadi,13.869514,77.093354,4.9,3.5
479,School,College_479,Pune,Wakad,17.251183,76.981993,8.27,3.9
480,Metro,Bus Stop_480,Mumbai,Thane,15.238612,73.707511,1.38,3.4
481,Hospital,Bus Stop_481,Bengaluru,Indiranagar,18.19875,72.57122,7.02,4.9
482,Park,Hospital_482,Mumbai,Bandra,18.415267,73.212871,9.98,4.2
483,Bus Stop,Airport_483,Chennai,Anna Nagar,17.539004,73.591983,7.58,4.4
484,Airport,College_484,Bengaluru,Indiranagar,15.688155,74.842292,8.04,3.3
485,Bus Stop,School_485,Pune,Baner,14.195685,76.557826,7.58,3.6
486,Airport,College_486,Pune,Hinjewadi,17.03178,78.024124,8.07,3.9
487,School,Park_487,Mumbai,Bandra,14.667889,76.779059,8.97,4.0
488,Restaurant,Restaurant_488,Bengaluru,Indiranagar,15.127898,79.51853,6.46,3.6
489,Airport,Park_489,Bengaluru,Indiranagar,12.870399,76.24186,6.06,5.0
490,Metro,School_490,Bengaluru,Indiranagar,17.899829,76.412225,8.27,3.3
491,Airport,Airport_491,Pune,Kharadi,13.365971,72.853396,7.89,4.1
492,Airport,School_492,Chennai,OMR,17.066522,73.070925,9.11,4.5
493,College,Mall_493,Mumbai,Andheri,18.555797,79.92428,2.91,4.2
494,College,Hospital_494,Bengaluru,Whitefield,16.525151,77.422128,7.83,4.1
495,Hospital,Restaurant_495,Chennai,Adyar,15.598035,78.407167,8.8,3.1
496,Restaurant,School_496,Pune,Hinjewadi,18.881306,72.814002,2.38,3.4
497,Restaurant,Airport_497,Bengaluru,Whitefield,17.182581,77.919028,4.61,3.9
498,Hospital,Metro_498,Hyderabad,Banjara Hills,12.639966,72.453531,6.53,4.5
499,Airport,Mall_499,Mumbai,Bandra,12.232111,75.914686,6.94,3.9
500,Bus Stop,Hospital_500,Hyderabad,Jubilee Hills,17.305323,73.145736,9.84,4.1
501,Bus Stop,Mall_501,Hyderabad,Kukatpally,18.371375,78.767052,9.96,4.5
502,Metro,Restaurant_502,Mumbai,Powai,15.893907,74.769643,9.47,4.3
503,Restaurant,Restaurant_503,Hyderabad,Kondapur,18.29691,76.959973,8.64,4.8
504,Hospital,Airport_504,Hyderabad,Jubilee Hills,16.502389,74.77592,2.04,4.5
505,Metro,Restaurant_505,Hyderabad,Madhapur,16.790603,76.288168,4.8,3.2
506,School,College_506,Hyderabad,Madhapur,16.418872,77.14785,5.3,4.8
507,Restaurant,Mall_507,Hyderabad,Gachibowli,15.160788,72.418999,8.49,5.0
508,Airport,Bus Stop_508,Pune,Hinjewadi,14.742087,78.036301,7.4,4.6
509,Metro,School_509,Hyderabad,Madhapur,13.016797,79.766206,2.52,4.4
510,College,Bus Stop_510,Chennai,Anna Nagar,15.2076,76.697536,6.45,4.3
511,Bus Stop,Airport_511,Hyderabad,Kukatpally,15.878473,74.86898,9.88,4.5
512,Hospital,School_512,Chennai,Anna Nagar,12.693637,79.129331,3.43,3.6
513,Metro,Bus Stop_513,Bengaluru,Whitefield,17.72435,73.824931,5.93,3.4
514,Airport,Hospital_514,Chennai,Adyar,13.841624,77.662696,1.91,4.7
515,Airport,Mall_515,Hyderabad,Kondapur,18.691508,73.554616,9.14,3.3
516,Bus Stop,Hospital_516,Chennai,Adyar,17.779827,77.880087,3.5,3.4
517,School,Metro_517,Mumbai,Thane,18.586344,72.191571,1.58,4.2
518,Hospital,Hospital_518,Chennai,Adyar,13.198765,77.337376,6.28,3.5
519,Hospital,Mall_519,Chennai,OMR,15.358548,72.551772,4.23,4.7
520,Airport,Metro_520,Chennai,OMR,16.746935,75.279157,4.35,3.9
521,Mall,Restaurant_521,Chennai,Velachery,15.857117,79.447257,7.11,3.7
522,College,Bus Stop_522,Pune,Hinjewadi,18.687536,79.246351,9.76,3.9
523,College,Airport_523,Pune,Wakad,14.874529,72.919623,7.06,3.1
524,School,College_524,Pune,Kharadi,12.655262,74.36708,6.36,4.2
525,Metro,Restaurant_525,Mumbai,Powai,14.463036,75.966868,4.67,4.6
526,Hospital,Mall_526,Mumbai,Andheri,13.164495,76.810372,4.15,4.9
527,Hospital,Metro_527,Mumbai,Powai,17.123225,74.894729,2.29,3.2
528,Airport,Bus Stop_528,Hyderabad,Madhapur,18.526481,78.545221,0.54,4.6
529,Park,Restaurant_529,Chennai,Adyar,15.449213,75.921068,4.15,3.9
530,Restaurant,College_530,Bengaluru,Electronic City,15.073717,77.34094,8.97,4.3
531,Airport,Metro_531,Hyderabad,Miyapur,13.085285,76.038779,6.33,3.8
532,Restaurant,School_532,Pune,Baner,14.208989,75.57561,7.34,3.9
533,Restaurant,Restaurant_533,Mumbai,Andheri,14.405794,75.471772,1.12,4.1
534,Bus Stop,Hospital_534,Bengaluru,HSR Layout,16.168807,78.201556,1.84,4.7
535,Metro,Restaurant_535,Chennai,Adyar,16.820446,73.473536,6.72,3.4
536,Metro,Park_536,Bengaluru,Indiranagar,13.527,79.723823,2.45,4.5
537,Restaurant,Mall_537,Hyderabad,Kukatpally,13.811402,75.827818,1.49,3.8
538,Metro,Restaurant_538,Chennai,Adyar,13.580914,75.200295,4.43,3.9
539,Mall,Metro_539,Bengaluru,HSR Layout,12.205782,72.343096,8.46,3.9
540,Park,Park_540,Bengaluru,Whitefield,14.952985,75.494895,2.52,3.0
541,Hospital,Restaurant_541,Pune,Hinjewadi,17.59659,74.019168,4.02,3.9
542,Park,Airport_542,Mumbai,Powai,16.587788,79.668412,6.12,4.5
543,Bus Stop,Mall_543,Hyderabad,Gachibowli,14.133091,78.248406,5.09,3.9
544,School,Airport_544,Pune,Kharadi,12.950792,76.167485,5.42,3.7
545,Hospital,Hospital_545,Mumbai,Thane,16.844453,76.53989,6.0,3.7
546,School,College_546,Pune,Hinjewadi,14.351629,74.215816,7.25,4.8
547,Park,Park_547,Chennai,Velachery,17.401218,79.34108,1.83,4.7
548,Park,Hospital_548,Hyderabad,Miyapur,12.01026,72.943306,3.45,3.2
549,College,Metro_549,Bengaluru,Indiranagar,15.799333,78.436224,8.16,4.9
550,Hospital,Restaurant_550,Mumbai,Andheri,14.896618,78.292039,2.2,4.9
551,Airport,Mall_551,Chennai,Anna Nagar,18.667476,79.778831,5.21,3.1
552,Airport,Hospital_552,Hyderabad,Madhapur,14.082841,74.975174,1.93,3.4
553,Metro,Bus Stop_553,Hyderabad,Gachibowli,15.818566,72.693496,3.77,3.4
554,Airport,School_554,Hyderabad,Jubilee Hills,16.660616,75.088831,5.33,4.2
555,School,Park_555,Bengaluru,HSR Layout,14.412144,78.432697,2.95,3.8
556,College,Mall_556,Pune,Wakad,14.36636,77.010511,5.59,3.6
557,Hospital,School_557,Bengaluru,Indiranagar,12.887856,78.327815,1.46,4.6
558,Bus Stop,Metro_558,Pune,Wakad,12.923203,77.169392,0.33,3.4
559,Restaurant,Restaurant_559,Pune,Kharadi,17.711066,79.128038,6.68,3.1
560,Bus Stop,Restaurant_560,Chennai,Velachery,14.47847,73.273742,2.07,3.8
561,Restaurant,Airport_561,Mumbai,Thane,12.86787,74.219417,5.09,4.5
562,Mall,Mall_562,Mumbai,Thane,14.544557,79.745638,4.93,4.7
563,Restaurant,Metro_563,Hyderabad,Madhapur,15.560228,75.232321,8.29,4.4
564,Metro,Restaurant_564,Bengaluru,Whitefield,17.159383,72.788057,6.08,4.5
565,Mall,School_565,Pune,Wakad,15.090074,79.893455,7.5,3.8
566,Restaurant,Restaurant_566,Chennai,OMR,14.760229,72.422723,4.74,3.4
567,Mall,College_567,Hyderabad,Miyapur,16.548486,73.219953,2.18,4.4
568,Metro,College_568,Chennai,Velachery,16.792373,74.019652,4.78,4.3
569,Bus Stop,College_569,Hyderabad,Kukatpally,16.212223,74.756351,3.72,4.1
570,College,Bus Stop_570,Pune,Wakad,16.277633,75.23605,7.83,4.9
571,Restaurant,Park_571,Bengaluru,Whitefield,14.793665,74.742707,9.91,4.8
572,Mall,Metro_572,Chennai,Anna Nagar,12.757924,77.498293,7.09,3.8
573,Airport,Metro_573,Mumbai,Andheri,14.451598,79.447986,6.45,3.1
574,School,Mall_574,Mumbai,Bandra,18.862017,74.744217,5.81,4.9
575,Restaurant,Metro_575,Mumbai,Powai,12.968165,74.344969,2.92,3.3
576,Park,Mall_576,Bengaluru,Whitefield,13.900601,74.324246,5.22,3.0
577,Mall,College_577,Bengaluru,Whitefield,15.02454,76.10038,6.56,4.7
578,Metro,Metro_578,Hyderabad,Madhapur,12.379277,76.764454,4.15,4.0
579,Mall,Park_579,Hyderabad,Gachibowli,12.683234,74.789086,1.71,4.1
580,Bus Stop,Mall_580,Mumbai,Andheri,17.053003,73.813963,2.55,4.4
581,Park,Park_581,Mumbai,Bandra,17.022482,73.949932,4.88,5.0
582,Restaurant,Restaurant_582,Hyderabad,Gachibowli,16.092844,76.610933,9.6,3.6
583,School,Hospital_583,Pune,Baner,12.935129,77.89388,7.66,3.8
584,College,Park_584,Bengaluru,Indiranagar,12.110022,73.971503,6.99,4.0
585,Restaurant,Bus Stop_585,Chennai,Velachery,15.536124,77.081882,8.42,4.2
586,Hospital,Airport_586,Bengaluru,Indiranagar,18.438446,74.47036,1.15,3.7
587,Hospital,College_587,Hyderabad,Gachibowli,13.284183,75.874939,8.09,3.3
588,Park,School_588,Chennai,Anna Nagar,15.707848,76.320858,7.49,4.3
589,Bus Stop,Airport_589,Hyderabad,Gachibowli,12.287297,79.69806,2.01,3.8
590,Metro,Mall_590,Bengaluru,Indiranagar,12.810181,75.603388,7.58,3.9
591,Restaurant,Mall_591,Chennai,Adyar,14.395138,79.429054,7.64,3.7
592,Hospital,Mall_592,Chennai,Anna Nagar,12.424559,77.70462,6.8,3.5
593,Hospital,Bus Stop_593,Chennai,OMR,13.963866,78.962118,0.69,3.5
594,Metro,Park_594,Hyderabad,Madhapur,13.148122,74.015748,0.95,3.5
595,School,School_595,Hyderabad,Kondapur,17.067755,77.74823,9.82,4.4
596,Mall,Airport_596,Bengaluru,Electronic City,14.861453,75.95154,4.86,3.3
597,School,Airport_597,Hyderabad,Kondapur,17.061146,74.267362,5.71,4.8
598,Restaurant,Metro_598,Chennai,Velachery,16.787842,73.773621,3.31,4.2
599,School,College_599,Pune,Hinjewadi,18.934529,75.447459,0.35,4.6
600,Mall,Restaurant_600,Hyderabad,Gachibowli,14.622625,74.761805,3.35,3.1
601,Restaurant,Restaurant_601,Chennai,Adyar,13.26687,79.850335,2.32,4.0
602,Bus Stop,Metro_602,Mumbai,Bandra,17.025291,77.595446,7.45,4.7
603,Metro,Hospital_603,Hyderabad,Kukatpally,14.974491,73.619908,7.08,4.2
604,Park,Airport_604,Bengaluru,HSR Layout,17.489992,76.726972,2.56,3.2
605,Park,Park_605,Chennai,OMR,12.954127,73.460511,7.18,3.5
606,Restaurant,College_606,Bengaluru,HSR Layout,18.421478,79.065426,4.37,3.3
607,Bus Stop,Restaurant_607,Pune,Baner,16.9882,72.03044,4.01,3.5
608,Mall,Metro_608,Pune,Hinjewadi,18.782578,74.795484,2.63,3.8
609,Airport,Airport_609,Pune,Baner,14.228461,72.951277,2.89,3.9
610,College,Hospital_610,Pune,Wakad,15.876819,76.589624,7.75,3.2
611,Restaurant,Park_611,Bengaluru,Whitefield,14.664252,75.605487,2.12,3.8
612,Metro,Mall_612,Chennai,Velachery,13.456679,73.459075,4.84,3.9
613,Airport,Restaurant_613,Bengaluru,HSR Layout,12.63319,72.038794,0.63,3.3
614,Mall,Park_614,Bengaluru,HSR Layout,12.718912,76.92576,0.52,4.4
615,College,Park_615,Chennai,Anna Nagar,13.260044,79.133181,4.3,4.9
616,Metro,College_616,Chennai,Velachery,13.450019,76.295549,8.99,3.7
617,Bus Stop,Park_617,Bengaluru,HSR Layout,13.527534,73.792238,3.74,4.4
618,Bus Stop,Hospital_618,Pune,Kharadi,13.793282,78.425627,4.36,3.5
619,Mall,School_619,Chennai,Anna Nagar,16.994421,76.392937,3.93,4.4
620,School,Park_620,Mumbai,Bandra,12.254648,78.293556,6.57,4.9
621,Park,Mall_621,Bengaluru,Whitefield,18.545709,76.727381,6.76,3.4
622,College,College_622,Hyderabad,Miyapur,14.061793,74.47071,5.98,3.3
623,Park,Mall_623,Chennai,OMR,18.657835,79.773274,1.87,3.2
624,Hospital,College_624,Bengaluru,Indiranagar,16.228418,75.810395,5.57,3.3
625,School,School_625,Chennai,Adyar,17.161586,72.77883,5.81,3.4
626,Metro,Hospital_626,Chennai,Velachery,14.381103,73.577548,1.3,3.7
627,Bus Stop,Mall_627,Mumbai,Thane,16.049634,75.286657,7.11,4.1
628,College,College_628,Pune,Baner,15.44812,74.35152,5.67,4.1
629,Park,Hospital_629,Mumbai,Powai,15.499063,75.791313,0.24,4.0
630,School,Hospital_630,Mumbai,Bandra,17.290852,75.894625,9.56,3.4
631,Airport,College_631,Mumbai,Powai,15.49678,72.985722,8.02,3.5
632,Airport,Hospital_632,Chennai,Adyar,14.449208,75.91336,0.31,4.7
633,Airport,Metro_633,Mumbai,Bandra,16.017588,76.944892,0.88,4.8
634,Airport,Park_634,Chennai,Anna Nagar,14.343318,79.977668,0.45,4.2
635,Metro,Park_635,Pune,Baner,18.554768,73.470558,1.69,4.0
636,Restaurant,Airport_636,Mumbai,Andheri,12.502,77.831397,9.16,5.0
637,Bus Stop,Bus Stop_637,Chennai,OMR,18.756883,79.799231,5.34,3.5
638,Metro,Airport_638,Mumbai,Thane,17.621535,79.89563,7.72,3.3
639,Park,Hospital_639,Bengaluru,Electronic City,16.416449,74.091522,9.92,3.9
640,Hospital,College_640,Pune,Kharadi,13.342071,76.617424,0.79,4.8
641,College,Park_641,Chennai,Anna Nagar,12.275138,75.865937,4.67,4.2
642,Mall,Park_642,Mumbai,Bandra,13.137297,78.158796,8.65,3.7
643,School,Bus Stop_643,Hyderabad,Gachibowli,12.738894,74.78233,1.36,4.0
644,Mall,Park_644,Bengaluru,Indiranagar,13.868824,76.2165,9.14,5.0
645,College,Park_645,Pune,Wakad,16.18264,72.740079,1.25,3.5
646,Hospital,Restaurant_646,Chennai,OMR,17.16731,74.65089,4.25,4.6
647,Mall,Mall_647,Hyderabad,Jubilee Hills,17.262333,77.643605,1.31,3.7
648,College,Park_648,Chennai,Adyar,15.648083,77.036466,5.47,5.0
649,Airport,Mall_649,Hyderabad,Banjara Hills,14.374811,73.856976,1.18,5.0
650,Metro,Airport_650,Chennai,OMR,18.894605,75.523433,3.26,4.3
651,Hospital,Metro_651,Hyderabad,Gachibowli,17.807757,77.709553,1.59,3.4
652,College,Bus Stop_652,Bengaluru,Electronic City,15.697782,72.942181,4.67,3.4
653,Metro,Hospital_653,Chennai,Anna Nagar,12.636113,75.090924,2.49,4.4
654,Restaurant,Airport_654,Chennai,Velachery,15.892212,74.605184,5.4,3.1
655,Hospital,Airport_655,Mumbai,Thane,12.520735,73.781271,7.72,3.9
656,Mall,Mall_656,Pune,Wakad,17.582714,76.569866,6.93,3.6
657,School,Restaurant_657,Hyderabad,Kondapur,12.407557,79.429873,2.1,4.4
